DateTime,Currency,Name,Country,Volatility,Actual,Previous,Consensus
02/25/2010 13:30:00,USD,Continuing Jobless Claims,United States,1,4.634,4.611,
02/25/2010 13:30:00,USD,Initial Jobless Claims,United States,1,498.000,474.000,466.000
02/25/2010 13:30:00,USD,Durable Goods Orders,United States,3,3.900,1.900,1.500
02/25/2010 13:30:00,USD,Durable Goods Orders ex Transportation,United States,3,-0.600,2.000,1.200
02/25/2010 14:00:00,USD,Fed's Chair Bernanke testifies,United States,3,,,
02/25/2010 15:04:22,USD,Housing Price Index (MoM),United States,1,-2.000,0.400,0.600
02/25/2010 18:00:00,USD,Fed's Bullard speech,United States,1,,,
02/26/2010 10:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,1,-0.800,0.300,-0.700
02/26/2010 10:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,2,1.000,,1.000
02/26/2010 13:30:00,USD,Gross Domestic Product Price Index,United States,3,0.400,2.100,0.600
02/26/2010 13:30:00,USD,Gross Domestic Product Annualized,United States,3,5.900,5.700,4.900
02/26/2010 13:30:00,USD,Core Personal Consumption Expenditures (QoQ),United States,2,2.300,2.000,1.400
02/26/2010 14:45:00,USD,Chicago Purchasing Managers' Index,United States,1,62.600,61.500,59.000
02/26/2010 14:55:00,USD,Michigan Consumer Sentiment Index,United States,1,73.600,73.700,74.000
02/26/2010 15:00:00,USD,Existing Home Sales Change (MoM),United States,1,-7.200,-16.700,0.900
02/26/2010 15:00:00,USD,Existing Home Sales (MoM),United States,1,5.050,5.450,5.510
02/26/2010 15:40:00,EUR,Consumer Price Index (YoY),Germany,2,0.400,0.800,0.700
02/26/2010 15:40:00,EUR,Consumer Price Index (MoM),Germany,2,0.200,-0.600,0.500
03/01/2010 08:55:00,EUR,Markit Manufacturing PMI,Germany,2,57.200,57.100,57.100
03/01/2010 09:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,54.200,54.100,54.100
03/01/2010 10:00:00,EUR,Unemployment Rate,European Monetary Union,2,10.000,9.900,10.100
03/01/2010 13:30:00,USD,Core Personal Consumption Expenditure - Price Index (YoY),United States,2,1.400,1.500,1.400
03/01/2010 13:30:00,USD,Personal Consumption Expenditures - Price Index (MoM),United States,1,0.500,0.300,0.300
03/01/2010 13:30:00,USD,Personal Consumption Expenditures - Price Index (YoY),United States,2,2.100,2.100,2.200
03/01/2010 13:30:00,USD,Personal Income (MoM),United States,1,0.300,0.300,0.500
03/01/2010 15:00:00,USD,ISM Manufacturing PMI,United States,2,56.500,58.400,58.300
03/01/2010 15:00:00,USD,ISM Prices Paid,United States,1,67.000,,68.400
03/01/2010 15:00:00,USD,Construction Spending (MoM),United States,1,-1.400,-1.200,-0.500
03/02/2010 10:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,1,0.900,1.000,1.000
03/02/2010 10:00:00,EUR,Producer Price Index (YoY),European Monetary Union,1,-1.000,-2.900,-1.100
03/02/2010 10:00:00,EUR,Producer Price Index (MoM),European Monetary Union,1,0.700,0.100,0.700
03/03/2010 07:00:00,EUR,Retail Sales (MoM),Germany,2,1.400,-1.800,-0.500
03/03/2010 07:00:00,EUR,Retail Sales (YoY),Germany,2,-3.400,-2.500,-1.100
03/03/2010 08:55:00,EUR,Markit Services PMI,Germany,2,51.900,51.700,51.700
03/03/2010 09:00:00,EUR,Markit Services PMI,European Monetary Union,2,51.800,52.000,52.000
03/03/2010 10:00:00,EUR,Retail Sales (MoM),European Monetary Union,2,-0.400,1.100,-0.500
03/03/2010 10:00:00,EUR,Retail Sales (YoY),European Monetary Union,2,-0.600,-0.100,-1.600
03/03/2010 12:00:00,USD,MBA Mortgage Applications,United States,1,14.600,-8.500,
03/03/2010 13:15:00,USD,ADP Employment Change,United States,2,-24.000,-60.000,-13.000
03/03/2010 15:00:00,USD,ISM Non-Manufacturing PMI,United States,2,53.000,50.500,51.000
03/03/2010 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,4.100,3.000,1.000
03/03/2010 17:00:00,USD,Fed's Lockhart speech,United States,1,,,
03/03/2010 19:00:00,USD,Fed's Beige Book,United States,2,,,
03/04/2010 10:00:00,EUR,Gross Domestic Product s.a. (YoY),European Monetary Union,2,-2.100,-2.100,-2.100
03/04/2010 10:00:00,EUR,Gross Domestic Product s.a. (QoQ),European Monetary Union,2,0.100,0.100,0.100
03/04/2010 12:45:00,EUR,ECB Interest Rate Decision,European Monetary Union,3,1.000,1.000,1.000
03/04/2010 13:30:00,USD,Continuing Jobless Claims,United States,1,4.521,4.634,
03/04/2010 13:30:00,USD,Initial Jobless Claims,United States,2,468.000,498.000,474.000
03/04/2010 13:30:00,USD,Nonfarm Productivity,United States,2,3.600,6.200,6.200
03/04/2010 13:30:00,USD,Unit Labor Costs,United States,1,-5.600,-4.400,-4.300
03/04/2010 13:30:00,EUR,ECB's President Trichet speech,European Monetary Union,3,,,
03/04/2010 15:00:00,USD,Pending Home Sales (MoM),United States,3,-7.600,1.000,1.600
03/04/2010 15:00:00,USD,Factory Orders (MoM),United States,2,2.500,1.500,1.600
03/05/2010 11:00:00,EUR,Factory Orders s.a. (MoM),Germany,2,5.700,-2.500,1.600
03/05/2010 11:00:00,EUR,Factory Orders n.s.a. (YoY),Germany,1,20.800,6.900,15.400
03/05/2010 13:30:00,USD,Nonfarm Payrolls,United States,3,-14.000,-26.000,-30.000
03/05/2010 13:30:00,USD,Average Hourly Earnings (YoY),United States,2,1.900,1.900,2.200
03/05/2010 13:30:00,USD,Average Weekly Hours,United States,2,33.100,33.300,33.700
03/05/2010 13:30:00,USD,Unemployment Rate,United States,3,9.700,9.700,9.800
03/05/2010 13:30:00,USD,Average Hourly Earnings (MoM),United States,2,0.100,0.200,0.200
03/05/2010 17:00:00,USD,Treasury's Geithner speech,United States,2,,,
03/05/2010 20:00:00,USD,Consumer Credit Change,United States,2,10.600,-4.600,3.600
03/08/2010 09:30:00,EUR,Sentix Investor Confidence,European Monetary Union,1,-7.500,-8.200,-8.000
03/08/2010 11:00:00,EUR,Industrial Production s.a. (MoM),Germany,2,0.600,-0.300,1.100
03/08/2010 11:00:00,EUR,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,3.500,-4.200,0.900
03/09/2010 15:00:00,USD,IBD/TIPP Economic Optimism (MoM),United States,1,45.400,46.800,48.900
03/10/2010 07:00:00,EUR,Consumer Price Index (YoY),Germany,3,0.600,0.400,0.400
03/10/2010 07:00:00,EUR,Consumer Price Index (MoM),Germany,3,0.400,0.200,0.200
03/10/2010 07:00:00,EUR,Trade Balance s.a.,Germany,2,9.800,15.000,16.700
03/10/2010 07:00:00,EUR,Current Account n.s.a.,Germany,1,4.400,19.900,12.100
03/10/2010 12:00:00,USD,MBA Mortgage Applications,United States,1,0.500,14.600,
03/10/2010 15:00:00,USD,Wholesale Inventories,United States,1,-0.200,-1.000,0.200
03/10/2010 15:30:00,USD,EIA Crude Oil Stocks Change,United States,1,1.400,4.100,2.100
03/10/2010 18:00:00,EUR,ECB's President Trichet speech,European Monetary Union,1,,,
03/10/2010 19:00:00,USD,Monthly Budget Statement,United States,2,-220.900,-42.600,
03/11/2010 09:00:00,EUR,ECB Monthly Report,European Monetary Union,2,,,
03/11/2010 13:30:00,USD,Trade Balance,United States,3,-37.000,-39.900,-40.800
03/11/2010 13:30:00,USD,Continuing Jobless Claims,United States,1,4.558,4.521,4.500
03/11/2010 13:30:00,USD,Initial Jobless Claims,United States,2,462.000,468.000,455.000
03/12/2010 07:00:00,EUR,Wholesale Price Index (MoM),Germany,0,0.100,1.300,0.600
03/12/2010 07:00:00,EUR,Wholesale Price Index (YoY),Germany,1,2.100,1.900,2.300
03/12/2010 10:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,2,1.900,-3.700,-1.600
03/12/2010 10:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,2,2.200,-0.500,0.800
03/12/2010 13:30:00,USD,Retail Sales (MoM),United States,3,0.500,0.100,-0.100
03/12/2010 13:30:00,USD,Retail Sales ex Autos (MoM),United States,3,0.800,0.500,0.000
03/12/2010 14:55:00,USD,Michigan Consumer Sentiment Index,United States,2,72.600,73.600,74.000
03/12/2010 15:00:00,USD,Business Inventories,United States,1,0.200,-0.300,0.100
03/12/2010 17:00:00,USD,Treasury's Geithner speech,United States,2,,,
03/12/2010 20:45:00,EUR,ECB's President Trichet speech,European Monetary Union,1,,,
03/15/2010 10:00:00,EUR,Employment Change (YoY),European Monetary Union,2,-2.100,-2.200,
03/15/2010 10:00:00,EUR,Employment Change (QoQ),European Monetary Union,2,-0.200,-0.500,
03/15/2010 12:30:00,USD,NY Empire State Manufacturing Index,United States,2,22.860,24.910,22.000
03/15/2010 13:00:00,USD,Net Long-Term TIC Flows,United States,2,15.000,63.300,50.300
03/15/2010 13:00:00,USD,Total Net TIC Flows,United States,2,-10.200,53.600,
03/15/2010 13:15:00,USD,Capacity Utilization,United States,1,72.700,72.500,72.300
03/15/2010 13:15:00,USD,Industrial Production (MoM),United States,1,0.300,0.900,0.400
03/15/2010 17:00:00,USD,NAHB Housing Market Index,United States,1,15.000,17.000,17.000
03/16/2010 10:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,2,0.300,-0.800,0.300
03/16/2010 10:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,2,0.900,0.900,0.900
03/16/2010 10:00:00,EUR,ZEW Survey - Current Situation,Germany,3,-51.900,-54.800,-52.000
03/16/2010 10:00:00,EUR,ZEW Survey - Economic Sentiment,European Monetary Union,2,37.900,40.200,38.500
03/16/2010 10:00:00,EUR,ZEW Survey - Economic Sentiment,Germany,2,44.500,45.100,43.500
03/16/2010 12:30:00,USD,Building Permits (MoM),United States,1,0.630,0.620,0.610
03/16/2010 12:30:00,USD,Housing Starts (MoM),United States,2,0.616,0.610,0.570
03/16/2010 12:30:00,USD,Import Price Index (MoM),United States,1,-0.300,1.300,-0.100
03/16/2010 12:30:00,USD,Import Price Index (YoY),United States,1,11.200,11.500,11.300
03/16/2010 14:00:00,USD,Treasury's Geithner speech,United States,2,,,
03/16/2010 18:15:00,USD,Fed Interest Rate Decision,United States,3,0.250,0.250,0.250
03/17/2010 11:00:00,USD,MBA Mortgage Applications,United States,1,-1.900,0.500,
03/17/2010 11:00:00,EUR,Construction Output w.d.a (YoY),European Monetary Union,1,-10.600,-3.100,
03/17/2010 11:00:00,EUR,Construction Output  s.a (MoM),European Monetary Union,1,-0.900,0.500,
03/17/2010 12:30:00,USD,Producer Price Index (MoM),United States,2,-0.600,1.400,-0.200
03/17/2010 12:30:00,USD,Producer Price Index ex Food & Energy (YoY),United States,2,1.000,1.000,1.000
03/17/2010 12:30:00,USD,Producer Price Index ex Food & Energy (MoM),United States,2,0.100,0.300,0.100
03/17/2010 12:30:00,USD,Producer Price Index (YoY),United States,2,4.400,4.600,5.000
03/17/2010 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,1.000,1.400,0.600
03/17/2010 18:00:00,USD,Fed's Chair Bernanke testifies,United States,2,,,
03/18/2010 09:00:00,EUR,Current Account n.s.a,European Monetary Union,1,-13.629,11.821,
03/18/2010 09:00:00,EUR,Current Account s.a,European Monetary Union,1,1.600,-0.631,2.900
03/18/2010 10:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,2,-9.671,3.208,5.100
03/18/2010 10:00:00,EUR,Trade Balance s.a.,European Monetary Union,2,1.900,5.200,-4.000
03/18/2010 12:30:00,USD,Current Account,United States,1,-115.600,-102.300,-120.000
03/18/2010 12:30:00,USD,Initial Jobless Claims,United States,2,456.000,462.000,456.000
03/18/2010 12:30:00,USD,Continuing Jobless Claims,United States,1,4.702,4.558,4.500
03/18/2010 12:30:00,USD,Consumer Price Index ex Food & Energy (MoM),United States,2,0.100,-0.100,0.100
03/18/2010 12:30:00,USD,Consumer Price Index (MoM),United States,3,0.000,0.200,0.100
03/18/2010 12:30:00,USD,Consumer Price Index (YoY),United States,3,2.100,2.600,2.300
03/18/2010 12:30:00,USD,Consumer Price Index ex Food & Energy (YoY),United States,2,1.300,1.600,1.400
03/18/2010 14:00:00,USD,Philadelphia Fed Manufacturing Survey,United States,2,18.900,17.600,18.000
03/19/2010 07:00:00,EUR,Producer Price Index (YoY),Germany,2,-2.900,-3.400,-2.800
03/19/2010 07:00:00,EUR,Producer Price Index (MoM),Germany,2,0.000,0.800,0.100
03/19/2010 07:45:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
03/22/2010 15:30:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
03/22/2010 20:30:00,USD,Treasury's Geithner speech,United States,2,,,
03/23/2010 14:00:00,USD,Existing Home Sales Change (MoM),United States,2,-0.800,-7.200,-1.400
03/23/2010 14:00:00,USD,Existing Home Sales (MoM),United States,2,5.010,5.050,5.000
03/23/2010 14:00:00,USD,Treasury's Geithner speech,United States,2,,,
03/23/2010 14:00:00,USD,Housing Price Index (MoM),United States,1,-0.600,-2.000,-0.900
03/23/2010 14:00:00,USD,Richmond Fed Manufacturing Index,United States,2,6.000,2.000,3.000
03/24/2010 08:30:00,EUR,Markit Manufacturing PMI,Germany,2,59.600,57.200,57.000
03/24/2010 08:30:00,EUR,Markit Services PMI,Germany,1,54.700,51.900,52.200
03/24/2010 09:00:00,EUR,IFO - Current Assessment,Germany,2,94.700,90.200,91.000
03/24/2010 09:00:00,EUR,IFO - Expectations,Germany,2,102.000,101.000,100.900
03/24/2010 09:00:00,EUR,IFO - Business Climate,Germany,3,98.300,95.400,95.800
03/24/2010 09:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,1,56.300,54.200,54.200
03/24/2010 09:00:00,EUR,Markit Services PMI,European Monetary Union,1,53.700,51.800,52.000
03/24/2010 10:00:00,EUR,Industrial New Orders (YoY),European Monetary Union,1,12.100,7.800,13.900
03/24/2010 10:00:00,EUR,Industrial New Orders s.a. (MoM),European Monetary Union,1,-1.300,0.600,2.100
03/24/2010 11:00:00,USD,MBA Mortgage Applications,United States,1,-4.200,-1.900,
03/24/2010 12:30:00,USD,Durable Goods Orders ex Transportation,United States,2,1.700,-0.600,0.600
03/24/2010 12:30:00,USD,Durable Goods Orders,United States,2,1.100,3.900,0.900
03/24/2010 14:00:00,USD,New Home Sales (MoM),United States,2,0.324,0.309,0.315
03/24/2010 14:00:00,USD,New Home Sales Change (MoM),United States,2,-4.100,-11.200,1.900
03/24/2010 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,7.300,1.000,1.300
03/25/2010 00:00:00,EUR,EU Extraordinary Economic Summit,European Monetary Union,3,,,
03/25/2010 07:00:00,EUR,Gfk Consumer Confidence Survey,Germany,2,3.400,3.200,3.100
03/25/2010 08:00:00,EUR,ECB's President Trichet speech,European Monetary Union,1,,,
03/25/2010 09:00:00,EUR,M3 Money Supply (YoY),European Monetary Union,1,-0.400,0.000,-0.100
03/25/2010 12:30:00,USD,Initial Jobless Claims,United States,2,445.000,456.000,454.000
03/25/2010 12:30:00,USD,Continuing Jobless Claims,United States,1,4.648,4.702,4.562
03/25/2010 14:00:00,USD,Fed's Chair Bernanke testifies,United States,3,,,
03/25/2010 17:30:00,USD,Treasury's Geithner speech,United States,1,,,
03/26/2010 00:00:00,EUR,EU Extraordinary Economic Summit,European Monetary Union,3,,,
03/26/2010 12:30:00,USD,Gross Domestic Product Annualized,United States,3,5.600,5.900,5.900
03/26/2010 12:30:00,USD,Gross Domestic Product Price Index,United States,2,0.500,0.400,0.900
03/26/2010 12:30:00,USD,Core Personal Consumption Expenditures (QoQ),United States,2,1.600,2.300,
03/26/2010 13:55:00,USD,Michigan Consumer Sentiment Index,United States,2,73.600,72.600,73.000
03/26/2010 16:00:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
03/29/2010 09:00:00,EUR,Consumer Confidence,European Monetary Union,2,-17.300,-17.400,-17.000
03/29/2010 09:00:00,EUR,Economic Sentiment Indicator,European Monetary Union,1,98.000,95.800,97.000
03/29/2010 09:00:00,EUR,Industrial Confidence,European Monetary Union,1,-9.500,-12.600,-11.000
03/29/2010 12:30:00,USD,Core Personal Consumption Expenditure - Price Index (YoY),United States,2,1.300,1.400,1.300
03/29/2010 12:30:00,USD,Core Personal Consumption Expenditure - Price Index (MoM),United States,2,0.000,0.100,0.100
03/29/2010 12:30:00,USD,Personal Consumption Expenditures - Price Index (YoY),United States,2,1.800,2.100,1.800
03/29/2010 12:30:00,USD,Personal Income (MoM),United States,2,0.100,0.300,0.100
03/29/2010 12:30:32,USD,Personal Consumption Expenditures - Price Index (MoM),United States,3,0.500,0.500,0.300
03/29/2010 13:15:05,EUR,Consumer Price Index (MoM),Germany,2,0.500,0.400,0.300
03/29/2010 13:15:59,EUR,Consumer Price Index (YoY),Germany,3,1.100,0.600,
03/29/2010 14:00:00,USD,Treasury's Geithner speech,United States,1,,,
03/30/2010 13:00:00,USD,S&P/Case-Shiller Home Price Indices (YoY),United States,2,-0.700,-3.100,-0.500
03/30/2010 14:00:00,USD,Consumer Confidence,United States,3,52.300,46.000,50.300
03/31/2010 07:55:00,EUR,Unemployment Change,Germany,2,-39.000,-9.000,8.000
03/31/2010 07:55:00,EUR,Unemployment Rate s.a.,Germany,2,8.000,8.100,8.400
03/31/2010 09:00:00,EUR,Unemployment Rate,European Monetary Union,2,10.000,10.000,10.000
03/31/2010 09:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,2,1.500,0.900,1.100
03/31/2010 11:00:00,USD,MBA Mortgage Applications,United States,1,1.300,-4.200,
03/31/2010 12:15:00,USD,ADP Employment Change,United States,2,19.000,-24.000,41.000
03/31/2010 13:45:00,USD,Chicago Purchasing Managers' Index,United States,2,58.800,62.600,61.900
03/31/2010 14:00:00,USD,Factory Orders (MoM),United States,2,1.300,2.500,0.500
03/31/2010 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,2.900,7.300,2.400
04/01/2010 06:00:00,EUR,Retail Sales (MoM),Germany,2,-0.200,1.400,0.300
04/01/2010 06:00:00,EUR,Retail Sales (YoY),Germany,2,-0.400,-3.400,
04/01/2010 07:55:00,EUR,Markit Manufacturing PMI,Germany,2,60.200,59.600,59.600
04/01/2010 08:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,56.600,56.300,56.300
04/01/2010 12:30:00,USD,Continuing Jobless Claims,United States,1,4.662,4.648,
04/01/2010 12:30:00,USD,Initial Jobless Claims,United States,2,442.000,445.000,444.000
04/01/2010 14:00:00,USD,ISM Prices Paid,United States,1,75.000,67.000,67.200
04/01/2010 14:00:00,USD,ISM Manufacturing PMI,United States,3,59.600,56.500,57.200
04/01/2010 14:00:00,USD,Construction Spending (MoM),United States,1,-2.100,-1.400,-1.500
04/01/2010 21:00:00,USD,Total Vehicle Sales,United States,1,11.800,,11.500
04/02/2010 00:00:00,EUR,Good Friday,Germany,0,,,
04/02/2010 12:30:00,USD,Average Hourly Earnings (MoM),United States,2,-0.100,0.100,0.200
04/02/2010 12:30:00,USD,Unemployment Rate,United States,3,9.700,9.700,9.700
04/02/2010 12:30:00,USD,Average Hourly Earnings (YoY),United States,2,1.800,1.900,
04/02/2010 12:30:00,USD,Average Weekly Hours,United States,1,34.000,33.100,
04/02/2010 12:30:00,USD,Nonfarm Payrolls,United States,3,230.000,-14.000,187.000
04/05/2010 00:00:00,EUR,Easter Monday,Germany,0,,,
04/05/2010 14:00:00,USD,ISM Non-Manufacturing PMI,United States,3,55.400,53.000,53.300
04/05/2010 14:00:00,USD,Pending Home Sales (MoM),United States,2,8.200,-7.600,-1.000
04/06/2010 08:30:00,EUR,Sentix Investor Confidence,European Monetary Union,1,2.500,-7.500,-5.900
04/06/2010 18:00:00,USD,FOMC Minutes,United States,3,,,
04/07/2010 07:55:00,EUR,Markit Services PMI,Germany,1,54.900,54.700,54.700
04/07/2010 08:00:00,EUR,Markit Services PMI,European Monetary Union,1,54.100,53.700,53.700
04/07/2010 09:00:00,EUR,Gross Domestic Product s.a. (YoY),European Monetary Union,2,-2.000,-2.100,-2.100
04/07/2010 09:00:00,EUR,Gross Domestic Product s.a. (QoQ),European Monetary Union,2,0.200,0.100,0.100
04/07/2010 09:00:00,EUR,Producer Price Index (YoY),European Monetary Union,1,-0.400,-1.000,-0.400
04/07/2010 09:00:00,EUR,Producer Price Index (MoM),European Monetary Union,1,0.100,0.700,0.300
04/07/2010 10:00:00,EUR,Factory Orders s.a. (MoM),Germany,1,-0.200,5.700,-0.900
04/07/2010 10:00:00,EUR,Factory Orders n.s.a. (YoY),Germany,1,24.700,20.800,21.700
04/07/2010 11:00:00,USD,MBA Mortgage Applications,United States,1,-11.000,1.300,
04/07/2010 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,2.000,2.900,1.000
04/07/2010 17:30:00,USD,Former Fed's Chair Bernanke speech,United States,2,,,
04/07/2010 19:00:00,USD,Consumer Credit Change,United States,1,-6.200,10.600,1.400
04/08/2010 09:00:00,EUR,Retail Sales (YoY),European Monetary Union,2,0.400,-0.600,-0.400
04/08/2010 09:00:00,EUR,Retail Sales (MoM),European Monetary Union,2,0.100,-0.400,0.000
04/08/2010 10:00:00,EUR,Industrial Production s.a. (MoM),Germany,2,-0.400,0.600,0.800
04/08/2010 10:00:00,EUR,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,5.800,3.500,6.300
04/08/2010 11:45:00,EUR,ECB Interest Rate Decision,European Monetary Union,3,1.000,1.000,1.000
04/08/2010 12:30:00,USD,Continuing Jobless Claims,United States,1,4.550,4.662,
04/08/2010 12:30:00,USD,Initial Jobless Claims,United States,2,460.000,442.000,433.000
04/08/2010 12:30:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
04/09/2010 06:00:00,EUR,Trade Balance s.a.,Germany,2,12.600,9.800,11.900
04/09/2010 07:00:00,EUR,Current Account n.s.a.,Germany,1,9.300,4.400,
04/09/2010 14:00:00,USD,Wholesale Inventories,United States,1,0.600,-0.200,0.400
04/12/2010 18:30:00,USD,Monthly Budget Statement,United States,2,-65.400,-220.900,-105.000
04/13/2010 06:00:00,EUR,Consumer Price Index (YoY),Germany,2,1.100,1.100,1.100
04/13/2010 06:00:00,EUR,Consumer Price Index (MoM),Germany,1,0.500,0.500,0.500
04/13/2010 07:00:00,EUR,Wholesale Price Index (MoM),Germany,0,1.300,0.100,
04/13/2010 07:00:00,EUR,Wholesale Price Index (YoY),Germany,1,4.300,2.100,
04/13/2010 12:30:00,USD,Trade Balance,United States,3,-39.400,-37.000,-38.900
04/13/2010 12:30:00,USD,Import Price Index (MoM),United States,2,0.500,-0.300,0.900
04/13/2010 12:30:00,USD,Import Price Index (YoY),United States,2,11.300,11.200,11.600
04/13/2010 14:00:00,USD,IBD/TIPP Economic Optimism (MoM),United States,1,48.400,45.400,47.800
04/14/2010 09:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,2,4.200,1.900,2.900
04/14/2010 09:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,2,-0.600,2.200,0.300
04/14/2010 11:00:00,USD,MBA Mortgage Applications,United States,1,-9.600,-11.000,
04/14/2010 12:30:00,USD,Retail Sales ex Autos (MoM),United States,3,1.200,0.800,0.400
04/14/2010 12:30:00,USD,Retail Sales (MoM),United States,3,0.600,0.500,1.000
04/14/2010 12:30:00,USD,Consumer Price Index ex Food & Energy (MoM),United States,2,0.000,0.100,0.100
04/14/2010 12:30:00,USD,Consumer Price Index (MoM),United States,3,0.100,0.000,0.100
04/14/2010 12:30:00,USD,Consumer Price Index (YoY),United States,2,2.300,2.100,2.400
04/14/2010 12:30:00,USD,Consumer Price Index ex Food & Energy (YoY),United States,2,1.100,1.300,1.200
04/14/2010 14:00:00,USD,Business Inventories,United States,1,0.400,0.200,0.400
04/14/2010 14:00:00,USD,Fed's Chair Bernanke testifies,United States,3,,,
04/14/2010 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,2.400,2.000,1.400
04/14/2010 18:00:00,USD,Fed's Beige Book,United States,2,,,
04/15/2010 08:00:00,EUR,ECB Monthly Report,European Monetary Union,2,,,
04/15/2010 12:30:00,USD,NY Empire State Manufacturing Index,United States,2,31.860,22.860,24.000
04/15/2010 12:30:00,USD,Continuing Jobless Claims,United States,1,4.686,4.550,4.580
04/15/2010 12:30:00,USD,Initial Jobless Claims,United States,2,480.000,460.000,439.000
04/15/2010 13:00:00,USD,Total Net TIC Flows,United States,1,9.700,-10.200,
04/15/2010 13:00:00,USD,Net Long-Term TIC Flows,United States,2,47.100,15.000,39.200
04/15/2010 13:15:00,USD,Capacity Utilization,United States,1,73.100,72.700,73.000
04/15/2010 13:15:00,USD,Industrial Production (MoM),United States,2,0.200,0.300,0.400
04/15/2010 14:00:00,USD,Philadelphia Fed Manufacturing Survey,United States,1,20.200,18.900,20.000
04/15/2010 17:00:00,USD,NAHB Housing Market Index,United States,1,19.000,15.000,16.000
04/16/2010 09:00:00,EUR,Trade Balance s.a.,European Monetary Union,2,3.400,1.900,5.100
04/16/2010 09:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,2,1.962,-9.671,-0.500
04/16/2010 09:00:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,2,1.000,0.900,0.900
04/16/2010 09:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,2,0.900,0.300,0.900
04/16/2010 09:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,2,1.400,1.500,1.500
04/16/2010 12:30:00,USD,Housing Starts (MoM),United States,2,0.640,0.616,0.600
04/16/2010 12:30:00,USD,Building Permits (MoM),United States,2,0.690,0.630,0.630
04/16/2010 13:55:00,USD,Michigan Consumer Sentiment Index,United States,2,69.500,73.600,74.800
04/19/2010 09:00:00,EUR,Construction Output w.d.a (YoY),European Monetary Union,1,-15.000,-10.600,
04/19/2010 09:00:00,EUR,Construction Output  s.a (MoM),European Monetary Union,1,-1.850,-0.900,
04/19/2010 13:00:00,USD,Former Fed's Chair Bernanke speech,United States,2,,,
04/20/2010 06:00:00,EUR,Producer Price Index (MoM),Germany,2,0.700,0.000,0.400
04/20/2010 06:00:00,EUR,Producer Price Index (YoY),Germany,2,-1.500,-2.900,-1.800
04/20/2010 08:00:00,EUR,Current Account n.s.a,European Monetary Union,1,-7.214,-13.629,
04/20/2010 08:00:00,EUR,Current Account s.a,European Monetary Union,1,2.079,1.600,-5.300
04/20/2010 09:00:00,EUR,ZEW Survey - Current Situation,Germany,2,-39.200,-51.900,-46.800
04/20/2010 09:00:00,EUR,ZEW Survey - Economic Sentiment,European Monetary Union,2,46.000,37.900,38.900
04/20/2010 09:00:00,EUR,ZEW Survey - Economic Sentiment,Germany,3,53.000,44.500,45.200
04/20/2010 15:00:00,USD,Fed's Chair Bernanke testifies,United States,2,,,
04/21/2010 11:00:00,USD,MBA Mortgage Applications,United States,1,13.600,-9.600,
04/21/2010 14:15:00,USD,Former Fed's Chair Bernanke speech,United States,2,,,
04/21/2010 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,1.900,2.400,0.100
04/22/2010 00:00:00,EUR,G20 Meeting,European Monetary Union,2,,,
04/22/2010 07:30:00,EUR,Markit Services PMI,Germany,1,55.000,54.900,55.300
04/22/2010 07:30:00,EUR,Markit Manufacturing PMI,Germany,2,61.300,60.200,60.300
04/22/2010 08:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,57.500,56.600,56.900
04/22/2010 08:00:00,EUR,Markit Services PMI,European Monetary Union,1,55.500,54.100,54.700
04/22/2010 11:00:00,EUR,ECB's President Trichet speech,European Monetary Union,2,,,
04/22/2010 12:30:00,USD,Producer Price Index (YoY),United States,2,6.000,4.400,6.100
04/22/2010 12:30:00,USD,Producer Price Index ex Food & Energy (MoM),United States,2,0.100,0.100,0.100
