DateTime,Currency,Name,Country,Volatility,Actual,Previous,Consensus
03/17/2016 10:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,2,6.200,24.300,9.000
03/17/2016 10:00:00,EUR,Trade Balance s.a.,European Monetary Union,2,21.200,21.000,20.200
03/17/2016 10:00:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,3,0.800,0.700,0.700
03/17/2016 10:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,2,0.200,-1.400,0.100
03/17/2016 10:00:00,EUR,Consumer Price Index - Core (MoM),European Monetary Union,1,0.400,-1.700,
03/17/2016 10:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,3,-0.200,-0.200,-0.200
03/17/2016 10:00:00,EUR,Construction Output w.d.a (YoY),European Monetary Union,1,6.000,-0.400,
03/17/2016 10:00:00,EUR,Construction Output  s.a (MoM),European Monetary Union,1,3.600,-0.600,
03/17/2016 12:30:00,USD,Current Account,United States,1,-125.300,-124.100,-118.900
03/17/2016 12:30:00,USD,Initial Jobless Claims,United States,2,265.000,259.000,268.000
03/17/2016 12:30:00,USD,Continuing Jobless Claims,United States,1,2.235,2.225,2.228
03/17/2016 12:30:00,USD,Philadelphia Fed Manufacturing Survey,United States,2,12.400,-2.800,-1.700
03/17/2016 14:00:00,USD,JOLTS Job Openings,United States,1,5.541,5.600,5.500
03/17/2016 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,-1.000,-57.000,-9.000
03/18/2016 07:00:00,EUR,Producer Price Index (MoM),Germany,2,-0.500,-0.700,-0.200
03/18/2016 07:00:00,EUR,Producer Price Index (YoY),Germany,2,-3.000,-2.400,-2.600
03/18/2016 10:00:00,EUR,Labor Cost,European Monetary Union,2,1.300,1.100,
03/18/2016 13:00:00,USD,Fed's Dudley speech,United States,1,,,
03/18/2016 14:00:00,USD,Michigan Consumer Sentiment Index,United States,1,90.000,91.700,92.200
03/18/2016 15:00:00,USD,Fed's Rosengren speech,United States,1,,,
03/18/2016 17:00:00,USD,Baker Hughes US Oil Rig Count,United States,2,387.000,386.000,
03/18/2016 18:00:00,USD,Fed's Bullard speech,United States,1,,,
03/18/2016 19:30:00,USD,CFTC USD NC Net Positions,United States,1,-205.900,-205.700,
03/18/2016 19:30:00,USD,CFTC Oil NC Net Positions,United States,1,269.900,244.300,
03/18/2016 19:30:00,USD,CFTC Gold NC Net Positions,United States,1,169.500,174.800,
03/18/2016 19:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-77.600,-71.900,
03/21/2016 09:00:00,EUR,Current Account n.s.a,European Monetary Union,1,6.300,41.400,
03/21/2016 09:00:00,EUR,Current Account s.a,European Monetary Union,1,25.400,25.500,26.300
03/21/2016 11:00:00,EUR,German Buba Monthly Report,Germany,1,,,
03/21/2016 12:30:00,USD,"Chicago Fed National Activity Index ",United States,2,-0.290,0.280,
03/21/2016 14:00:00,USD,Existing Home Sales (MoM),United States,1,5.080,5.470,5.400
03/21/2016 14:00:00,USD,Existing Home Sales Change (MoM),United States,1,-7.100,0.400,
03/21/2016 15:00:00,EUR,Consumer Confidence,European Monetary Union,1,-9.700,-8.800,-8.150
03/21/2016 15:30:00,USD,3-Month Bill Auction,United States,1,0.300,0.335,
03/21/2016 15:30:00,USD,6-Month Bill Auction,United States,1,0.440,0.510,
03/21/2016 16:40:00,USD,Fed's Lockhart speech,United States,1,,,
03/22/2016 08:00:00,EUR,Markit Manufacturing PMI,France,1,49.600,50.200,
03/22/2016 08:00:00,EUR,Markit Services PMI,France,1,51.200,49.200,
03/22/2016 08:00:00,EUR,Markit PMI Composite,France,1,51.100,49.300,
03/22/2016 08:30:00,EUR,Markit PMI Composite,Germany,2,54.100,54.100,
03/22/2016 08:30:00,EUR,Markit Services PMI,Germany,2,55.500,55.300,55.000
03/22/2016 08:30:00,EUR,Markit Manufacturing PMI,Germany,2,50.400,50.500,50.800
03/22/2016 09:00:00,EUR,IFO - Expectations,Germany,2,100.000,98.800,99.500
03/22/2016 09:00:00,EUR,IFO - Current Assessment,Germany,2,113.800,112.900,112.600
03/22/2016 09:00:00,EUR,IFO - Business Climate,Germany,2,106.700,105.700,105.900
03/22/2016 09:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,51.400,51.200,51.400
03/22/2016 09:00:00,EUR,Markit Services PMI,European Monetary Union,2,54.000,53.300,53.400
03/22/2016 09:00:00,EUR,Markit PMI Composite,European Monetary Union,2,53.700,53.000,53.000
03/22/2016 10:00:00,EUR,ZEW Survey - Current Situation,Germany,2,50.700,52.300,53.000
03/22/2016 10:00:00,EUR,ZEW Survey - Economic Sentiment,European Monetary Union,2,10.600,13.600,8.200
03/22/2016 10:00:00,EUR,ZEW Survey - Economic Sentiment,Germany,2,4.300,1.000,5.900
03/22/2016 12:55:00,USD,Redbook Index (YoY),United States,1,0.800,0.600,
03/22/2016 12:55:00,USD,Redbook Index (MoM),United States,1,2.900,2.800,
03/22/2016 13:00:00,USD,Housing Price Index (MoM),United States,2,0.500,0.400,0.500
03/22/2016 13:45:00,USD,Markit Manufacturing PMI,United States,2,51.400,51.300,
03/22/2016 14:00:00,USD,Richmond Fed Manufacturing Index,United States,1,22.000,-4.000,-1.000
03/22/2016 15:30:00,USD,4-Week Bill Auction,United States,1,0.270,0.280,
03/22/2016 17:30:00,USD,Fed's Evans speech,United States,1,,,
03/22/2016 20:30:00,USD,API Weekly Crude Oil Stock,United States,1,8.700,1.500,
03/23/2016 11:00:00,USD,MBA Mortgage Applications,United States,1,-3.300,-3.300,
03/23/2016 11:06:47,EUR,30-y Bond Auction,Germany,1,0.940,0.770,
03/23/2016 14:00:00,USD,New Home Sales (MoM),United States,2,0.512,0.494,0.510
03/23/2016 14:00:00,USD,New Home Sales Change (MoM),United States,2,2.000,-9.200,3.200
03/23/2016 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,9.357,1.317,3.090
03/24/2016 07:00:00,EUR,Import Price Index (MoM),Germany,1,-0.600,-1.500,
03/24/2016 07:00:00,EUR,Import Price Index (YoY),Germany,1,-5.700,-3.800,
03/24/2016 07:00:00,EUR,Gfk Consumer Confidence Survey,Germany,2,9.400,9.500,9.500
03/24/2016 07:45:00,EUR,Business Climate,France,1,101.000,100.000,103.000
03/24/2016 09:00:00,EUR,Economic Bulletin,European Monetary Union,2,,,
03/24/2016 10:56:59,EUR,Targeted LTRO,European Monetary Union,3,7.300,18.300,24.300
03/24/2016 12:15:00,USD,Fed's Bullard speech,United States,1,,,
03/24/2016 12:30:00,USD,Continuing Jobless Claims,United States,1,2.179,2.235,2.230
03/24/2016 12:30:00,USD,Initial Jobless Claims,United States,2,265.000,265.000,268.000
03/24/2016 12:30:00,USD,Durable Goods Orders,United States,2,-2.800,4.900,-2.900
03/24/2016 12:30:00,USD,Durable Goods Orders ex Transportation,United States,2,-1.000,1.800,-0.200
03/24/2016 13:45:00,USD,Markit Services PMI,United States,2,51.000,49.700,
03/24/2016 13:45:00,USD,Markit PMI Composite,United States,2,51.100,50.000,
03/24/2016 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,15.000,-1.000,20.000
03/24/2016 15:00:00,USD,Kansas Fed Manufacturing Activity,United States,1,-14.000,-8.000,
03/24/2016 17:00:00,USD,Baker Hughes US Oil Rig Count,United States,2,372.000,387.000,
03/25/2016 00:00:00,EUR,Good Friday,Germany,0,,,
03/25/2016 07:45:00,EUR,Consumer Confidence,France,1,94.000,95.000,96.000
03/25/2016 07:45:00,EUR,Gross Domestic Product (QoQ),France,1,0.300,0.300,
03/25/2016 12:30:00,USD,Gross Domestic Product Price Index,United States,2,0.900,1.000,0.900
03/25/2016 12:30:00,USD,Gross Domestic Product Annualized,United States,2,1.400,1.000,1.000
03/25/2016 12:30:00,USD,Core Personal Consumption Expenditures (QoQ),United States,2,1.300,1.300,1.300
03/25/2016 12:30:00,USD,Personal Consumption Expenditures Prices (QoQ),United States,2,0.300,0.400,0.400
03/25/2016 19:30:00,USD,CFTC Oil NC Net Positions,United States,1,308.000,269.900,
03/25/2016 19:30:00,USD,CFTC Gold NC Net Positions,United States,1,178.800,169.500,
03/25/2016 19:30:00,USD,CFTC USD NC Net Positions,United States,1,-146.400,-205.900,
03/25/2016 19:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-66.100,-77.600,
03/27/2016 03:00:00,EUR,Daylight Saving Time,European Monetary Union,0,,,
03/28/2016 00:00:00,EUR,Easter Monday,Germany,0,,,
03/28/2016 00:00:00,EUR,Easter Monday,France,0,,,
03/28/2016 12:30:00,USD,Personal Income (MoM),United States,2,0.200,0.500,0.100
03/28/2016 12:30:00,USD,Core Personal Consumption Expenditure - Price Index (MoM),United States,2,0.100,0.300,0.200
03/28/2016 12:30:00,USD,Personal Consumption Expenditures - Price Index (YoY),United States,1,1.000,1.300,
03/28/2016 12:30:00,USD,Personal Consumption Expenditures - Price Index (MoM),United States,1,-0.100,0.100,
03/28/2016 12:30:00,USD,Core Personal Consumption Expenditure - Price Index (YoY),United States,3,1.700,1.700,
03/28/2016 12:30:00,USD,Personal Spending,United States,2,0.100,0.500,0.100
03/28/2016 12:30:00,USD,Goods Trade Balance,United States,1,-63.000,-62.000,-62.300
03/28/2016 14:00:00,USD,Pending Home Sales (YoY),United States,2,0.700,1.400,
03/28/2016 14:00:00,USD,Pending Home Sales (MoM),United States,1,3.500,-2.500,1.200
03/28/2016 14:30:00,USD,Dallas Fed Manufacturing Business Index,United States,1,-13.600,-31.800,
03/28/2016 15:30:00,USD,3-Month Bill Auction,United States,1,0.300,0.300,
03/28/2016 15:30:00,USD,6-Month Bill Auction,United States,1,0.475,0.440,
03/29/2016 08:00:00,EUR,M3 Money Supply (3m),European Monetary Union,1,4.900,4.900,
03/29/2016 08:00:00,EUR,Private Loans (YoY),European Monetary Union,1,1.600,1.400,
03/29/2016 08:00:00,EUR,M3 Money Supply (YoY),European Monetary Union,1,5.000,5.000,5.000
03/29/2016 09:15:00,USD,Fed's Williams speech,United States,1,,,
03/29/2016 12:55:00,USD,Redbook Index (MoM),United States,1,3.100,2.900,
03/29/2016 12:55:00,USD,Redbook Index (YoY),United States,1,1.500,0.800,
03/29/2016 13:00:00,USD,S&P/Case-Shiller Home Price Indices (YoY),United States,1,5.700,5.700,5.800
03/29/2016 14:00:00,USD,Consumer Confidence,United States,3,96.200,92.200,94.000
03/29/2016 15:30:00,USD,52-Week Bill Auction,United States,1,0.660,0.660,
03/29/2016 15:30:00,USD,4-Week Bill Auction,United States,1,0.200,0.270,
03/29/2016 16:20:00,USD,Fed's Chair Yellen speech,United States,2,,,
03/29/2016 17:00:00,USD,5-Year Note Auction,United States,1,1.335,1.169,
03/29/2016 17:00:00,USD,2-Year Note Auction,United States,1,0.752,0.752,
03/29/2016 20:30:00,USD,API Weekly Crude Oil Stock,United States,1,2.600,8.700,
03/30/2016 09:00:00,EUR,Services Sentiment,European Monetary Union,1,9.600,10.600,10.500
03/30/2016 09:00:00,EUR,Consumer Confidence,European Monetary Union,1,-9.700,-9.700,-9.700
03/30/2016 09:00:00,EUR,Industrial Confidence,European Monetary Union,1,-4.200,-4.400,-4.100
03/30/2016 09:00:00,EUR,Business Climate,European Monetary Union,1,0.110,0.070,0.080
03/30/2016 09:00:00,EUR,Economic Sentiment Indicator,European Monetary Union,1,103.000,103.800,103.800
03/30/2016 11:00:00,USD,MBA Mortgage Applications,United States,1,-1.000,-3.300,
03/30/2016 12:00:00,EUR,Consumer Price Index (MoM),Germany,2,0.800,0.400,0.600
03/30/2016 12:00:00,EUR,Consumer Price Index (YoY),Germany,3,0.300,0.000,0.200
03/30/2016 12:00:00,EUR,Harmonized Index of Consumer Prices (YoY),Germany,2,0.100,-0.200,-0.100
03/30/2016 12:00:00,EUR,Harmonized Index of Consumer Prices (MoM),Germany,2,0.800,0.400,0.600
03/30/2016 12:15:00,USD,ADP Employment Change,United States,2,200.000,214.000,194.000
03/30/2016 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,2.299,9.357,3.167
03/30/2016 17:00:00,USD,Fed's Evans speech,United States,1,,,
03/30/2016 17:00:00,USD,7-Year Note Auction,United States,1,1.606,1.568,
03/31/2016 06:00:00,EUR,Retail Sales (MoM),Germany,1,-0.400,0.700,0.300
03/31/2016 06:00:00,EUR,Retail Sales (YoY),Germany,2,5.400,-0.800,2.200
03/31/2016 06:45:00,EUR,Producer Prices (MoM),France,1,-0.500,-0.800,
03/31/2016 06:45:00,EUR,Consumer Spending (MoM),France,1,0.600,0.600,0.000
03/31/2016 07:55:00,EUR,Unemployment Change,Germany,3,0.000,-10.000,-7.000
03/31/2016 07:55:00,EUR,Unemployment Rate s.a.,Germany,3,6.200,6.200,6.200
03/31/2016 09:00:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,3,1.000,0.800,1.000
03/31/2016 09:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,3,-0.100,-0.200,-0.100
03/31/2016 11:30:00,USD,Challenger Job Cuts,United States,1,48.207,61.599,
03/31/2016 12:30:00,USD,Initial Jobless Claims,United States,2,276.000,265.000,265.000
03/31/2016 12:30:00,USD,Continuing Jobless Claims,United States,1,2.173,2.179,2.205
03/31/2016 13:45:00,USD,Chicago Purchasing Managers' Index,United States,2,53.600,47.600,50.000
03/31/2016 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,-25.000,15.000,-22.000
03/31/2016 21:00:00,USD,Fed's Dudley speech,United States,1,,,
04/01/2016 07:50:00,EUR,Markit Manufacturing PMI,France,1,49.600,49.600,49.600
04/01/2016 07:55:00,EUR,Markit Manufacturing PMI,Germany,2,50.700,50.400,50.400
04/01/2016 08:00:00,EUR,Markit Manufacturing PMI,European Monetary Union,2,51.600,51.400,51.400
04/01/2016 12:30:00,USD,Nonfarm Payrolls,United States,3,215.000,242.000,205.000
04/01/2016 12:30:00,USD,Average Weekly Hours,United States,2,34.400,34.400,34.500
04/01/2016 12:30:00,USD,Average Hourly Earnings (YoY),United States,1,2.300,2.200,
04/01/2016 12:30:00,USD,Average Hourly Earnings (MoM),United States,1,0.300,-0.100,0.200
04/01/2016 12:30:00,USD,Labor Force Participation Rate,United States,2,63.000,62.900,
04/01/2016 12:30:00,USD,Unemployment Rate,United States,3,5.000,4.900,4.900
04/01/2016 13:45:00,USD,Markit Manufacturing PMI,United States,2,51.500,51.400,51.500
04/01/2016 14:00:00,USD,Michigan Consumer Sentiment Index,United States,1,91.000,90.000,90.500
04/01/2016 14:00:00,USD,ISM Manufacturing PMI,United States,3,51.800,49.500,50.700
04/01/2016 14:00:00,USD,ISM Prices Paid,United States,3,51.500,38.500,42.000
04/01/2016 14:00:00,USD,Construction Spending (MoM),United States,2,-0.500,1.500,0.100
04/01/2016 17:00:00,USD,Baker Hughes US Oil Rig Count,United States,2,362.000,372.000,
04/01/2016 19:30:00,USD,CFTC USD NC Net Positions,United States,1,-122.100,-146.400,
04/01/2016 19:30:00,USD,CFTC Oil NC Net Positions,United States,1,305.500,308.000,
04/01/2016 19:30:00,USD,CFTC Gold NC Net Positions,United States,1,189.800,178.800,
04/01/2016 19:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-63.800,-66.100,
04/01/2016 20:50:41,USD,Total Vehicle Sales,United States,1,16.570,17.540,17.600
04/04/2016 08:30:00,EUR,Sentix Investor Confidence,European Monetary Union,1,5.700,5.500,6.400
04/04/2016 09:00:00,EUR,Unemployment Rate,European Monetary Union,2,10.300,10.300,10.300
04/04/2016 09:00:00,EUR,Producer Price Index (YoY),European Monetary Union,2,-4.200,-2.900,-4.000
04/04/2016 09:00:00,EUR,Producer Price Index (MoM),European Monetary Union,1,-0.700,-1.000,-0.600
04/04/2016 13:45:00,USD,ISM-NY Business Conditions Index,United States,1,50.400,53.600,
04/04/2016 14:00:00,USD,Labor Market Conditions Index,United States,2,-2.100,-2.400,
04/04/2016 14:00:00,USD,Factory Orders (MoM),United States,2,-1.700,1.600,-1.600
04/04/2016 15:30:00,USD,3-Month Bill Auction,United States,1,0.235,0.300,
04/04/2016 15:30:00,USD,6-Month Bill Auction,United States,1,0.385,0.475,
04/05/2016 06:00:00,EUR,Factory Orders n.s.a. (YoY),Germany,1,0.500,1.100,
04/05/2016 06:00:00,EUR,Factory Orders s.a. (MoM),Germany,1,-1.200,-0.100,0.200
04/05/2016 07:50:00,EUR,Markit PMI Composite,France,1,50.000,51.100,
04/05/2016 07:50:00,EUR,Markit Services PMI,France,1,49.900,51.200,51.200
04/05/2016 07:55:00,EUR,Markit Services PMI,Germany,1,55.100,55.500,55.500
04/05/2016 07:55:00,EUR,Markit PMI Composite,Germany,1,54.000,54.100,
04/05/2016 08:00:00,EUR,Markit Services PMI,European Monetary Union,2,53.100,54.000,54.000
04/05/2016 08:00:00,EUR,Markit PMI Composite,European Monetary Union,2,53.100,53.700,53.700
04/05/2016 09:00:00,EUR,Retail Sales (MoM),European Monetary Union,1,0.200,0.400,0.000
04/05/2016 09:00:00,EUR,Retail Sales (YoY),European Monetary Union,1,2.400,2.000,1.900
04/05/2016 12:30:00,USD,Trade Balance,United States,2,-47.060,-45.680,-46.200
04/05/2016 12:55:00,USD,Redbook Index (MoM),United States,1,3.100,3.100,
04/05/2016 12:55:00,USD,Redbook Index (YoY),United States,1,0.600,1.500,
04/05/2016 13:45:00,USD,Markit Services PMI,United States,2,51.300,51.000,51.000
04/05/2016 13:45:00,USD,Markit PMI Composite,United States,2,51.300,51.100,
04/05/2016 14:00:00,USD,JOLTS Job Openings,United States,1,5.445,5.541,5.570
04/05/2016 14:00:00,USD,ISM Non-Manufacturing PMI,United States,2,54.500,53.400,54.000
04/05/2016 14:00:00,USD,IBD/TIPP Economic Optimism (MoM),United States,1,46.300,46.800,
04/05/2016 15:30:00,USD,4-Week Bill Auction,United States,1,0.185,0.200,
04/05/2016 20:30:00,USD,API Weekly Crude Oil Stock,United States,1,-4.300,2.600,
04/06/2016 06:00:00,EUR,Industrial Production s.a. (MoM),Germany,1,-0.500,3.300,-1.800
04/06/2016 06:00:00,EUR,Industrial Production n.s.a. w.d.a. (YoY),Germany,1,1.300,2.200,
04/06/2016 07:00:00,EUR,Non-Monetary Policy ECB Meeting,European Monetary Union,3,,,
04/06/2016 11:00:00,USD,MBA Mortgage Applications,United States,1,2.700,-1.000,
04/06/2016 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,-4.937,2.299,
04/06/2016 16:20:00,USD,Fed's Mester speech,United States,1,,,
04/06/2016 18:00:00,USD,FOMC Minutes,United States,3,,,
04/06/2016 22:30:00,USD,Fed's Bullard speech,United States,1,,,
04/07/2016 06:45:00,EUR,"Exports, EUR",France,1,38.130,38.300,
04/07/2016 06:45:00,EUR,Trade Balance EUR,France,1,-5.180,-3.700,
04/07/2016 06:45:00,EUR,"Imports, EUR",France,1,43.310,42.000,
04/07/2016 06:45:00,EUR,Current Account,France,1,-3.900,-1.400,
04/07/2016 08:00:00,EUR,ECB's Praet speech,European Monetary Union,2,,,
04/07/2016 10:52:25,EUR,10-y Bond Auction,France,1,0.430,0.630,
04/07/2016 11:30:00,EUR,ECB Monetary Policy Meeting Accounts,European Monetary Union,3,,,
04/07/2016 12:30:00,USD,Continuing Jobless Claims,United States,2,2.191,2.173,2.173
04/07/2016 12:30:00,USD,Initial Jobless Claims,United States,2,267.000,276.000,270.000
04/07/2016 13:00:00,EUR,ECB's President Draghi speech,European Monetary Union,3,,,
04/07/2016 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,12.000,-25.000,7.000
04/07/2016 19:00:00,USD,Consumer Credit Change,United States,2,17.220,10.540,14.740
04/07/2016 21:30:00,USD,Fed's Chair Yellen speech,United States,2,,,
04/08/2016 00:15:00,USD,Fed's George speech,United States,1,,,
04/08/2016 06:00:00,EUR,Current Account n.s.a.,Germany,2,20.000,13.200,
04/08/2016 06:00:00,EUR,Exports (MoM),Germany,2,1.300,-0.500,0.500
04/08/2016 06:00:00,EUR,Trade Balance s.a.,Germany,2,19.800,18.900,18.500
04/08/2016 06:00:00,EUR,Imports (MoM),Germany,2,0.400,1.200,-0.300
04/08/2016 06:45:00,EUR,Industrial Output (MoM),France,1,-1.000,1.300,-0.500
04/08/2016 06:45:00,EUR,Budget,France,1,-25.580,-9.200,
04/08/2016 12:30:00,USD,Fed's Dudley speech,United States,1,,,
04/08/2016 14:00:00,USD,Wholesale Inventories,United States,1,-0.500,0.300,-0.100
04/08/2016 17:00:00,USD,Baker Hughes US Oil Rig Count,United States,2,354.000,362.000,
04/08/2016 19:30:00,USD,CFTC Oil NC Net Positions,United States,1,290.100,305.500,
04/08/2016 19:30:00,USD,CFTC Gold NC Net Positions,United States,1,190.400,189.800,
04/08/2016 19:30:00,USD,CFTC USD NC Net Positions,United States,1,-104.200,-122.100,
04/08/2016 19:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-53.500,-63.800,
04/11/2016 12:30:00,USD,Treasury Sec Lew speech,United States,2,,,
04/11/2016 13:25:00,USD,Fed's Dudley speech,United States,1,,,
04/11/2016 13:30:00,USD,Fed Announcement,United States,3,,,
04/11/2016 15:30:00,USD,3-Month Bill Auction,United States,1,0.230,0.235,
04/11/2016 15:30:00,USD,6-Month Bill Auction,United States,1,0.350,0.385,
04/12/2016 06:00:00,EUR,Wholesale Price Index (YoY),Germany,2,-2.600,-1.900,
04/12/2016 06:00:00,EUR,Wholesale Price Index (MoM),Germany,2,0.300,-0.500,
04/12/2016 06:00:00,EUR,Consumer Price Index (MoM),Germany,2,0.800,0.800,0.800
04/12/2016 06:00:00,EUR,Consumer Price Index (YoY),Germany,2,0.300,0.300,0.300
04/12/2016 06:00:00,EUR,Harmonized Index of Consumer Prices (YoY),Germany,2,0.100,0.100,0.100
04/12/2016 06:00:00,EUR,Harmonized Index of Consumer Prices (MoM),Germany,2,0.800,0.800,0.800
04/12/2016 10:00:00,USD,NFIB Business Optimism Index,United States,1,92.600,92.900,93.900
04/12/2016 12:30:00,USD,Export Price Index (YoY),United States,2,-6.100,-6.000,
04/12/2016 12:30:00,USD,Import Price Index (MoM),United States,2,0.200,-0.300,1.000
04/12/2016 12:30:00,USD,Export Price Index (MoM),United States,2,0.000,-0.400,-0.200
04/12/2016 12:30:00,USD,Import Price Index (YoY),United States,2,-6.200,-6.100,
04/12/2016 12:55:00,USD,Redbook Index (MoM),United States,1,-2.800,3.100,
04/12/2016 12:55:00,USD,Redbook Index (YoY),United States,1,1.100,0.600,
04/12/2016 15:00:00,USD,Fed's Harker speech,United States,2,,,
04/12/2016 15:30:00,USD,4-Week Bill Auction,United States,1,0.200,0.185,
04/12/2016 17:00:00,USD,3-Year Note Auction,United States,1,0.890,1.039,
04/12/2016 18:00:00,USD,Monthly Budget Statement,United States,2,-108.000,-193.000,-104.000
04/12/2016 19:00:00,USD,Fed's Williams speech,United States,1,,,
04/12/2016 20:30:00,USD,API Weekly Crude Oil Stock,United States,1,6.200,-4.300,
04/12/2016 22:00:00,USD,Fed's Lacker speech,United States,1,,,
04/13/2016 06:45:00,EUR,Consumer Price Index (EU norm) (MoM),France,1,0.800,0.300,0.700
04/13/2016 06:45:00,EUR,Consumer Price Index (EU norm) (YoY),France,1,-0.100,-0.100,-0.100
04/13/2016 06:45:00,EUR,Inflation ex-tobacco (MoM),France,1,0.700,0.300,
04/13/2016 09:00:00,EUR,Industrial Production w.d.a. (YoY),European Monetary Union,2,0.800,2.800,1.200
04/13/2016 09:00:00,EUR,Industrial Production s.a. (MoM),European Monetary Union,2,-0.800,2.100,-0.700
04/13/2016 11:00:00,USD,MBA Mortgage Applications,United States,1,10.000,2.700,
04/13/2016 12:30:00,USD,Retail Sales ex Autos (MoM),United States,3,0.200,-0.100,0.400
04/13/2016 12:30:00,USD,Retail Sales Control Group,United States,2,0.100,0.000,0.300
04/13/2016 12:30:00,USD,Retail Sales (MoM),United States,2,-0.300,-0.100,0.100
04/13/2016 12:30:00,USD,Producer Price Index (MoM),United States,1,-0.100,-0.200,0.200
04/13/2016 12:30:00,USD,Producer Price Index (YoY),United States,1,-0.100,0.000,0.300
04/13/2016 12:30:00,USD,Producer Price Index ex Food & Energy (MoM),United States,1,-0.100,0.000,0.100
04/13/2016 12:30:00,USD,Producer Price Index ex Food & Energy (YoY),United States,1,1.000,1.200,1.300
04/13/2016 14:00:00,USD,Business Inventories,United States,1,-0.100,0.100,-0.100
04/13/2016 14:30:00,USD,EIA Crude Oil Stocks Change,United States,1,6.634,-4.937,
04/13/2016 17:00:00,USD,10-Year Note Auction,United States,2,1.765,1.895,
04/13/2016 18:00:00,USD,Fed's Beige Book,United States,2,,,
04/14/2016 09:00:00,EUR,Consumer Price Index - Core (YoY),European Monetary Union,3,1.000,1.000,
04/14/2016 09:00:00,EUR,Consumer Price Index (MoM),European Monetary Union,2,1.200,0.200,1.200
04/14/2016 09:00:00,EUR,Consumer Price Index (YoY),European Monetary Union,3,0.000,-0.100,-0.100
04/14/2016 09:00:00,EUR,Consumer Price Index - Core (MoM),European Monetary Union,2,1.500,0.400,
04/14/2016 12:30:00,USD,Continuing Jobless Claims,United States,2,2.171,2.191,2.183
04/14/2016 12:30:00,USD,Initial Jobless Claims,United States,2,253.000,267.000,270.000
04/14/2016 12:30:00,USD,Consumer Price Index (MoM),United States,2,0.100,-0.200,0.200
04/14/2016 12:30:00,USD,Consumer Price Index n.s.a (MoM),United States,2,238.130,237.110,
04/14/2016 12:30:00,USD,Consumer Price Index Core s.a,United States,2,246.100,245.930,
04/14/2016 12:30:00,USD,Consumer Price Index ex Food & Energy (MoM),United States,2,0.100,0.300,0.200
04/14/2016 12:30:00,USD,Consumer Price Index (YoY),United States,2,0.900,1.000,1.200
04/14/2016 12:30:00,USD,Consumer Price Index ex Food & Energy (YoY),United States,2,2.200,2.300,2.300
04/14/2016 14:00:00,USD,Fed's Lockhart speech,United States,1,,,
04/14/2016 14:00:00,USD,FOMC Member Powell speech (don't use),United States,1,,,
04/14/2016 14:30:00,USD,EIA Natural Gas Storage Change,United States,1,-3.000,12.000,
04/14/2016 17:00:00,USD,30-Year Bond Auction,United States,1,2.596,2.720,
04/15/2016 00:00:00,EUR,IMF Meeting,European Monetary Union,2,,,
04/15/2016 09:00:00,EUR,Trade Balance n.s.a.,European Monetary Union,2,19.000,6.200,
04/15/2016 09:00:00,EUR,Trade Balance s.a.,European Monetary Union,2,20.200,21.200,21.900
04/15/2016 12:00:00,EUR,G20 Meeting,European Monetary Union,2,,,
04/15/2016 12:30:00,USD,NY Empire State Manufacturing Index,United States,1,9.560,0.620,2.210
04/15/2016 13:15:00,USD,Industrial Production (MoM),United States,2,-0.600,-0.500,-0.100
04/15/2016 13:15:00,USD,Capacity Utilization,United States,2,74.800,76.700,75.400
04/15/2016 14:00:00,USD,Michigan Consumer Sentiment Index,United States,1,89.700,91.000,92.000
04/15/2016 16:30:00,USD,Fed's Evans speech,United States,1,,,
04/15/2016 17:00:00,USD,Baker Hughes US Oil Rig Count,United States,2,351.000,354.000,
04/15/2016 19:30:00,USD,CFTC Gold NC Net Positions,United States,1,213.800,190.400,
04/15/2016 19:30:00,USD,CFTC Oil NC Net Positions,United States,1,289.200,290.100,
04/15/2016 19:30:00,USD,CFTC USD NC Net Positions,United States,1,-89.500,-104.200,
04/15/2016 19:30:00,EUR,CFTC EUR NC Net Positions,European Monetary Union,1,-52.100,-53.500,
04/15/2016 20:00:00,USD,Net Long-Term TIC Flows,United States,1,72.000,-12.000,
04/15/2016 20:00:00,USD,Total Net TIC Flows,United States,1,33.500,118.400,
04/16/2016 00:00:00,EUR,IMF Meeting,European Monetary Union,2,,,
04/17/2016 00:00:00,EUR,IMF Meeting,European Monetary Union,2,,,
04/18/2016 10:00:00,EUR,German Buba Monthly Report,Germany,1,,,
